web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1770051588-5110","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","39.00","ศศิ ซัน คูล ลูส พาวเดอร์ 50 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8858696817196/thumbnail/8858696817196_1-20241010110204-.jpg"
"1770051588-5111","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","229.00","คาทริซ แอร์บลัช โกลว์ 5.5 ก. สี 010","฿250.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/40/4059729376916/thumbnail/4059729376916_1-20241101094508-.jpg"
"1770051588-5112","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","199.00","เอสเซนส์ เลิฟ อีส อิน ดิ แอร์ บลัชไลเตอร์ 8 ก. 10 ดรีม อัพ","฿220.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/15/40/4059729421715/thumbnail/4059729421715_1-20241101114325-.jpg"
"1770051588-5113","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","259.00","คาทริซ เดอะคอเร็คเตอร์ แอนตี้เรดเนส ไพรเมอร์ 30 มล.","฿275.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/82/40/4059729376282/thumbnail/4059729376282_0-20250115134956-.jpg"
"1770051588-5114","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","399.00","เขาค้อทะเลภู ถุงประคบสมุนไพรอโรม่า สูตรขิง 345 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/72/88/8853963005672/thumbnail/8853963005672_1-20241212153430-.jpg"
"1770051588-5115","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","345.00","ไอ เนเจอร์ เซตของขวัญมะพร้าว 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/88/8857121642204/thumbnail/8857121642204_1-20250102100948-.jpg"
"1770051588-5116","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","380.00","ไอ เนเจอร์ น้ำมันมะพร้าวสกัดเย็น 500 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8857122503238/thumbnail/8857122503238_1-20250102100958-.jpg"
"1770051588-5117","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","120.00","ไอ เนเจอร์ น้ำมันมะพร้าวสกัดเย็น 100 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/48/4891486722045/thumbnail/4891486722045_1-20250102101008-.jpg"
"1770051588-5118","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","179.00","ยูสตาร์ ซิกเนเจอร์ แม็กซ์ คัฟเวอร์ บลัช & ไฮไลท์ พาเลตต์ สี 01 Pitch Moon","฿199.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8856961236390/thumbnail/8856961236390_1-20241225112155-.jpg"
"1770051588-5119","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","179.00","ยูสตาร์ ซิกเนเจอร์ แม็กซ์ คัฟเวอร์ บลัช & ไฮไลท์ พาเลตต์ 02 Dewy Moon","฿199.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8856961236413/thumbnail/8856961236413_1-20241225112204-.jpg"
"1770051588-5120","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","169.00","แพลนท์เนอรี่ ยูซุ คลีนซิ่ง 300 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/67/88/8859617403467/thumbnail/8859617403467_1-20241226095025-.jpg"
"1770051588-5121","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","199.00","แพลนท์เนอรี่ วิตซี คลีนซิ่ง 400 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8859617404938/thumbnail/8859617404938_1-20241226095031-.jpg"
"1770051588-5122","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","199.00","แพลนท์เนอรี่ ที ทรี คลีนซิ่ง 400 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8859617404921/thumbnail/8859617404921_1-20241226095031-.jpg"
"1770051588-5123","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","199.00","แพลนท์เนอรี่ เซนซิทีฟ คลีนซิ่ง 400 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8859617404914/thumbnail/8859617404914_1-20241226095028-.jpg"
"1770051588-5124","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","89.00","แพลนท์เนอรี่ วิตซี คลีนซิ่ง 130 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8859617404730/thumbnail/8859617404730_1-20241226095027-.jpg"
"1770051588-5125","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","89.00","แพลนท์เนอรี่ ที ทรี คลีนซิ่ง 130 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8859617404754/thumbnail/8859617404754_1-20241226095025-.jpg"
"1770051588-5126","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","89.00","แพลนท์เนอรี่ เซนซีทีฟ คลีนซิ่ง 130 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/88/8859617404761/thumbnail/8859617404761_1-20241226095027-.jpg"
"1770051588-5127","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","179.00","แพลนท์เนอรี่ โกลว์ โทนเนอร์ 250 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8859617404785/thumbnail/8859617404785_1-20241226095028-.jpg"
"1770051588-5128","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","99.00","ยูสตาร์ ซิกเนเจอร์ แม็กซ์ คัฟเวอร์ เชียร์ ทิ้นท์ สติ๊ก 1.8 ก. สี 01 Bunny Berry","฿159.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8856961236505/thumbnail/8856961236505_1-20241225112215-.jpg"
"1770051588-5129","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","149.00","แพลนท์เนอรี่ ยูซุ วิปโฟม 100 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/88/8859617403627/thumbnail/8859617403627_1-20241226095026-.jpg"
"1770051588-5130","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","149.00","แพลนท์เนอรี่ ที ทรี วิปโฟม 100 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8859617403450/thumbnail/8859617403450_1-20241226095022-.jpg"
"1770051588-5131","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","39.00","แจ๊บส์ โลชั่นกันแดด วอเตอร์เมล่อน สมูทตี้ ไบร์ทเทนสกิน UV SPF 50+ PA+++ 30 มล.","฿49.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8850114908417/thumbnail/8850114908417_1-20241202101901-.jpg"
"1770051588-5132","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","109.00","คอลเกต ยาสีฟัน เมอร์รี คริสต์มาส 95 ก.","฿199.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/82/48/4892368669182/thumbnail/4892368669182_1-20251016103837-.jpg"
"1770051588-5133","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","299.00","เมย์เบลลีน ฟิตมี คอนซีลเลอร์ สี 25 มีเดียม","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/00/0041554247725/thumbnail/0041554247725_1-20250617142229-.jpg"
"1770051588-5134","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","99.00","เซนกะ โฟมล้างหน้า เพอร์เฟ็ค วิป เอ็น 50 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/49/4901872447404/thumbnail/4901872447404.jpg"
"1770051588-5135","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","50.00","ซิสเท็มมา แปรงสีฟัน รุ่นแอนตี้แบค (สินค้าคละสี ไม่สามารถเลือกได้)","฿80.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8850002030664/thumbnail/8850002030664_5.jpg"
"1770051588-5136","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","112.00","ซิสเท็มมา ยาสีฟัน สูตรแคร์แอนด์โพรเท็ค กลิ่นเชอร์รี่ บลอสซั่ม 40 ก. x 12 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8850002020436/thumbnail/8850002020436.jpg"
"1770051588-5137","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","112.00","ซิสเท็มมา ยาสีฟัน สูตรแคร์แอนด์โพรเท็ค กลิ่นไอซี่ มินต์ 40 ก. x 12 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/81/88/8850002017481/thumbnail/8850002017481_1-20241031112058-.jpg"
"1770051588-5138","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","263.00","ซิสเท็มมา ยาสีฟัน สูตรแคร์แอนด์โพรเท็ค กลิ่นไอซี่ มินต์ 160 ก. x 6 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/28/88/8850002017528/thumbnail/8850002017528.jpg"
"1770051588-5139","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","479.00","ลอรีอัล ปารีส คัลเลอร์ ริช บัลแมง ลิปสติกเนื้อแมท เบอร์ 355 สีโดมิเนชั่น 3.9 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/69/6902395656227/thumbnail/6902395656227.jpg"
"1770051588-5140","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","24.00","ออรัลบี แปรงสีฟัน คลาสสิก อัลตร้าคลีน ซอฟท์ แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8888826016557/thumbnail/8888826016557.jpg"
"1770051588-5141","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","90.00","เค.เอ. ครีมบำรุงผิวหน้า สูตรไวท์สปอท 10 ก. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8850822180112/thumbnail/8850822180112.jpg"
"1770051588-5142","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","69.00","เอสเซนส์ คาจาล เพ็นซิล สี 01 แบล็ค","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/15/42/4250035200715/thumbnail/4250035200715.jpg"
"1770051588-5143","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","110.00","เอสเซนส์ ไชน์ ไชน์ ไชน์ เว็ทลุค ลิปกลอส สี 01 7 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/42/4251232220421/thumbnail/4251232220421.jpg"
"1770051588-5144","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","99.00","เบย์บี โอเมกคิดส์ ยาสีฟันสำหรับเด็ก กลิ่นส้ม 40 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8851697200035/thumbnail/8851697200035_1-20240110112041-.jpg"
"1770051588-5145","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","379.00","ลอรีอัล ปารีส เอกซ์เซลเล้นซ์ แฟชั่น ครีมเปลี่ยนสีผม สี 10.11 สีบลอนด์อ่อนที่สุด ประกายหม่นเหลือบหม่น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/69/6923700934397/thumbnail/6923700934397_3.jpg"
"1770051588-5146","https://www.bigc.co.th/category/beauty-personal-care?limit=100","","120.00","อภัยภูเบศร เจลล้างหน้าแตงกวา 85 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8855539004034/thumbnail/8855539004034_1-20241017092844-.jpg"
