web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920496-592","https://www.bigc.co.th/category/grocery-bakery?limit=100","","79.00","โออิชิ อีทโตะ ข้าวไก่ผัดซอสยากินิ 270 ก.","฿89.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8859501350310/thumbnail/8859501350310_1-20231227170159-.jpg"
"1769920496-593","https://www.bigc.co.th/category/grocery-bakery?limit=100","","11.00","เกรนเน่ย์ ธัญพืชอัดแท่ง รสช็อกโกแลตบานาน่า 20 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8857124188136/thumbnail/8857124188136_1-20250516102716-.jpg"
"1769920496-594","https://www.bigc.co.th/category/grocery-bakery?limit=100","","32.00","วี อาร์ เฟร็ช ยอดฟักแม้ว 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/20/2000006611666/2000006611666_1-20250228001333-.jpg"
"1769920496-595","https://www.bigc.co.th/category/grocery-bakery?limit=100","","132.00","ส. ขอนแก่น กุนเชียงเชือกฟ้า 135 ก. แพ็ค 2 แถม 1 (แถมในแพ็ค)","฿139.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8850269020750/thumbnail/8850269020750_1-20251110174458-.jpg"
"1769920496-596","https://www.bigc.co.th/category/grocery-bakery?limit=100","","43.00","โอทอป มะขามปิ่นเพชร มะขามคลุกบ๊วยไร้เมล็ด 150 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/87/88/8859026100087/thumbnail/8859026100087_1-20231026174115-.jpg"
"1769920496-597","https://www.bigc.co.th/category/grocery-bakery?limit=100","","193.00","สโลนส์ สตริกกี้เบคอน 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/07/0736313265934/thumbnail/0736313265934_1-20241022154126-.jpg"
"1769920496-598","https://www.bigc.co.th/category/grocery-bakery?limit=100","","59.00","ดอนเมือง กม. 26 แหนมตุ้มจิ๋ว 150 ก.","฿65.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8853988003479/thumbnail/8853988003479_1-20241009113300-.jpg"
"1769920496-599","https://www.bigc.co.th/category/grocery-bakery?limit=100","","62.00","ดอนเมือง กม. 26 แหนมแท่ง 100 ก. x 2 ชิ้น","฿64.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8853988000874/thumbnail/8853988000874_1-20241009113314-.jpg"
"1769920496-600","https://www.bigc.co.th/category/grocery-bakery?limit=100","","49.00","ข้าวทอง ถั่วลิสงดิบ สำหรับประกอบอาหาร 500 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8851483300031/thumbnail/8851483300031_4.jpg"
"1769920496-601","https://www.bigc.co.th/category/grocery-bakery?limit=100","","45.00","วี อาร์ เฟร็ช พาร์สลีย์ออร์แกนิค","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/20/2000006485816/2000006485816_1-20250227144235-.jpg"
"1769920496-602","https://www.bigc.co.th/category/grocery-bakery?limit=100","","29.00","นายอ๋อง เฉาก๊วยพร้อมน้ำตาลทรายแดง 180 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8857200080712/thumbnail/8857200080712_1-20230905190146-.jpg"
"1769920496-603","https://www.bigc.co.th/category/grocery-bakery?limit=100","","15.00","วอลล์ แพดเดิลป๊อป ไอศกรีม ช็อทฟรุตตี้ 36 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/88/8851932200158/thumbnail/8851932200158_1.jpg"
"1769920496-604","https://www.bigc.co.th/category/grocery-bakery?limit=100","","99.00","วี อาร์ เฟร็ช เสาวรส แบบแพ็ค","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/69/20/2000006434869/thumbnail/2000006434869_2-20231004110146-.jpg"
"1769920496-605","https://www.bigc.co.th/category/grocery-bakery?limit=100","","15.00","แมกโนเลีย ไอศกรีม ช็อกโก เบอร์รี่ 56 ก.","฿18.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8853815003085/thumbnail/8853815003085_1-20230628114755-.jpg"
"1769920496-606","https://www.bigc.co.th/category/grocery-bakery?limit=100","","39.00","วรรณวนัช ขนมปังเนยนิ่ม 3 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8857125000550/thumbnail/8857125000550_1-20231128121650-.jpg"
"1769920496-607","https://www.bigc.co.th/category/grocery-bakery?limit=100","","10.00","แมกโนเลีย ก๊อตช่า ไอศกรีม รสแตงโม 50 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/94/88/8853815007694/thumbnail/8853815007694_1-20230628114822-.jpg"
"1769920496-608","https://www.bigc.co.th/category/grocery-bakery?limit=100","","50.00","มินิเค้กแฟนซี 150 ก. (สินค้าคละแบบ ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8851886009821/thumbnail/8851886009821_2.jpg"
