web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920735-18","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","38.00","ดัชมิลล์ 4อิน1 ไมโคร แอคทีฟ โยเกิร์ตพร้อมดื่มยูเอชที รสเบอร์รี่รวม 165 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/88/8853002302045/thumbnail/8853002302045_0-20230726160857-.jpg"
"1769920735-19","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","20.00","ดัชมิลล์ คิดส์ โยเกิร์ตพร้อมดื่มยูเอชที รสสตรอว์เบอร์รี่ 90 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8851717049217/thumbnail/8851717049217_1-20250613010403-.jpg"
"1769920735-20","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","20.00","ดัชมิลล์ คิดส์ โยเกิร์ตพร้อมดื่มยูเอชที รสผลไม้รวม 90 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8851717049224/thumbnail/8851717049224_1-20250613010321-.jpg"
"1769920735-21","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","38.00","ดีน่า นมถั่วเหลืองยูเอชที สูตรผสมน้ำนมข้าวโพด 180 มล. X 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8853002303349/8853002303349_1-20240926134949-.jpg"
"1769920735-22","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","26.00","ดีน่า นมถั่วเหลืองผสมงาดำ 110 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/42/88/8853002080042/thumbnail/8853002080042_1-20230118180721-.jpg"
"1769920735-23","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","60.00","เอนฟาโกร เอพลัส นมยูเอชที สูตร 3 สำหรับเด็กอายุ 1 ปีขึ้นไปและทุกคนในครอบครัว รสจืด 180 มล. แพ็ค 3","฿64.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/87/88/8850024800887/thumbnail/8850024800887_1-20250930091005-.jpg"
"1769920735-24","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","20.00","ดัชมิลล์ คิดส์ โยเกิร์ตพร้อมดื่มยูเอชที รสบลูเบอร์รี่ 90 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8851717049279/thumbnail/8851717049279_0-20230725172610-.jpg"
"1769920735-25","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","62.00","แลคตาซอย นมถั่วเหลืองยูเอชที รสหวานออริจินัล 300 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8850267117421/thumbnail/8850267117421_1-20241105151648-.jpg"
"1769920735-26","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","119.00","โฟร์โมสต์ โอเมก้า 369 นมยูเอชที รสจืด 180 มล. แพ็ค 12","฿126.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8850188901574/thumbnail/8850188901574_1-20250611164059-.jpg"
"1769920735-27","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","51.00","หนองโพ นมปรุงแต่ง ยูเอชที รสช็อกโกแลต 225 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8858862801349/8858862801349_3-20240716172046-.jpg"
"1769920735-28","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","76.00","เอนฟาโกร เอพลัส ซุพีเรียร์ นมยูเอชที สูตร 3 สำหรับเด็กอายุ 1 ปีขึ้นไปและทุกคนในครอบครัว รสจืด 180 มล. แพ็ค 3","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8850024108495/thumbnail/8850024108495_1-20250930090343-.jpg"
"1769920735-29","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","59.00","โอ๊ตไซด์ โอ๊ต มิลค์ นมข้าวโอ๊ต รสจืด 1 ล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/89/8997240600041/thumbnail/8997240600041_1-20250903102737-.jpg"
"1769920735-30","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","38.00","ดีน่า กาบา นมถั่วเหลืองยูเอชที สูตรผสมจมูกข้าวญี่ปุ่น น้ำตาลน้อย เจ 180 มล. X 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8853002302243/8853002302243_0-20230726161100-.jpg"
"1769920735-31","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","60.00","ไวตามิลค์ นมถั่วเหลือง ยูเอชที สูตรออริจินัล 300 มล. x 6 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8851028005636/thumbnail/8851028005636_0-20230727165638-.jpg"
"1769920735-32","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","37.00","ไวตามิ้ลค์ น้ำนมถั่วเหลืองยูเอชที สูตรออริจินัล 200 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/84/88/8851028001584/thumbnail/8851028001584_1-20230727154920-.jpg"
"1769920735-33","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","37.00","ดีน่า นมถั่วเหลืองยูเอชที สูตรผสมงาดำ 2 เท่า น้ำตาลน้อย เจ 230 มล. X 3 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8851717200656/8851717200656_1-20221128165619-.jpg"
"1769920735-34","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","74.00","โฟร์โมสต์ นมยูเอชที กลิ่นสตรอว์เบอร์รี่ 225 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8850188900157/thumbnail/8850188900157_1-20250611133433-.jpg"
"1769920735-35","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","45.00","โอวัลติน สมาร์ท นมยูเอชทีพร้อมดื่ม รสมอลต์ช็อกโกแลต สูตรผสมน้ำมันปลา 170 มล. แพ็ค 4","฿48.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/88/8850086161704/thumbnail/8850086161704-20250228002427-.jpg"
"1769920735-36","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","55.00","ดัชชี่ โยเกิร์ตผสมสตรอว์เบอร์รี 135 ก. แพ็ค 4","฿58.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8851717021114/thumbnail/8851717021114_1-20260106172232-.jpg"
"1769920735-37","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","345.00","ไทย-เดนมาร์ค นมยูเอชที รสจืด 180 มล. แพ็ค 36","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/38/38852537011164/thumbnail/38852537011164_1-20250515141121-.jpg"
