web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1770053532-866","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","59.00","เอ็มแอนด์จี x สนูปี้ วงเวียนดินสอ รุ่น SCS908G0 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/69/6942109576656/thumbnail/6942109576656_1-20251114013224-.jpg"
"1770053532-867","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","20.00","ตราช้าง สมุดบันทึก รุ่น H-105 คละลาย","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8851907316938/thumbnail/8851907316938_1-20251119144622-.jpg"
"1770053532-868","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","69.00","ตราช้าง สมุดริมลวดปกแข็ง รุ่น WHC-624T คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/70/88/8851907294670/thumbnail/8851907294670_1-20251119144613-.jpg"
"1770053532-869","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","89.00","ตราช้าง สมุดสันห่วง รุ่น MRIA-501 คละลาย","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8851907329839/thumbnail/8851907329839_1-20251119144541-.jpg"
"1770053532-870","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","15.00","ตราช้าง สมุดนักเรียน 60 แกรม รุ่น L103 40 แผ่น คละลาย","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8851907163822/thumbnail/8851907163822_1-20251119144531-.jpg"
"1770053532-871","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","135.00","ตราช้าง แฟ้มโชว์เอกสาร รุ่น 774 VB","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/88/8851907295653/thumbnail/8851907295653-20251119144415-.jpg"
"1770053532-872","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","79.00","ตราช้าง แฟ้มกระเป๋า 8 ช่อง รุ่น EF08 ขนาด A4 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8851907307134/thumbnail/8851907307134_1-20251119144326-.jpg"
"1770053532-873","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","45.00","ตราช้าง แฟ้มโชว์ผลงาน รุ่น PF01F ขนาด A4 สีฟ้า","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8851907305543/thumbnail/8851907305543_1-20251119144316-.jpg"
"1770053532-874","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","100.00","ตราม้า แฟ้มสันกว้าง รุ่น H-801 F/C","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/88/8851552448077/thumbnail/8851552448077_1-20251118163150-.jpg"
"1770053532-875","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","95.00","ตราม้า แฟ้มสันกว้าง รุ่น H-412 F/C สีดำ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8851552451954/thumbnail/8851552451954_1-20251118163150-.jpg"
"1770053532-876","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","95.00","ตราม้า แฟ้มสันกว้าง รุ่น H-411 A4 สีดำ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8851552451923/thumbnail/8851552451923_1-20251118163150-.jpg"
"1770053532-877","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","75.00","ซากุระ ปากกาเพ้นท์ทัช มาร์คเกอร์ 2.0 มม. รุ่น XPMK-B","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8851023006331/thumbnail/8851023006331_0-20251118133534-.jpg"
"1770053532-878","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","75.00","ซากุระ ปากกาเพ้นท์ทัช มาร์คเกอร์ 2.0 มม. รุ่น XPFKA","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/88/8851023003668/thumbnail/8851023003668_0-20251118133600-.jpg"
"1770053532-879","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","27.00","จีซอฟท์ ปากกาลูกลื่นเจลชนิดกด 0.5 มม. รุ่น ACT-F-3 แพ็ค 3 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/88/8851023048058/thumbnail/8851023048058_1-20251118133632-.jpg"
"1770053532-880","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","189.00","ซากุระ ชุดสีโปสเตอร์ 6 สี รุ่น PWS-6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8851023000797/thumbnail/8851023000797_0-20251118133613-.jpg"
"1770053532-881","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","149.00","ซากุระ ชุดสีโปสเตอร์สะท้อนแสง 4 สี รุ่น PWF-4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8851023002296/thumbnail/8851023002296_0-20251118133621-.jpg"
"1770053532-882","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","29.00","ฟาสเตอร์ เทปลบคำผิด รุ่น C661 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/69/6935170492000/thumbnail/6935170492000_1-20251118133446-.jpg"
"1770053532-883","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","49.00","ฟาสเตอร์ เทปลบคำผิด รุ่น C679 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/47/4715419815522/thumbnail/4715419815522_1-20251118133455-.jpg"
"1770053532-884","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","35.00","ฟาสเตอร์ เทปลบคำผิด รุ่น C688 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/20/47/4715419815720/thumbnail/4715419815720_1-20251118133517-.jpg"
"1770053532-885","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","105.00","ตราม้า กระดาษคาร์บอนสีน้ำเงิน (สำหรับเขียน) รุ่น 4400 x 100 แผ่น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8851553521014/thumbnail/8851553521014_1-20251118163153-.jpg"
"1770053532-886","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","25.00","เอสพีอาร์ กระดาษโน้ต 7 x 10 ซม. รุ่น KK820 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8851215728201/thumbnail/8851215728201_1-20251119144958-.jpg"
"1770053532-887","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","25.00","เอสพีอาร์ แฟ้มกระดุมแฟนซี รุ่น A4-Q859 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/86/88/8851215261586/thumbnail/8851215261586_1-20251119144901-.jpg"
"1770053532-888","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","29.00","เอสพีอาร์ แฟ้มกระดุมแนวตั้ง F/C ขยายข้าง รุ่น DF034 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/42/88/8851215890342/thumbnail/8851215890342_1-20251119144911-.jpg"
"1770053532-889","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","25.00","เอสพีอาร์ แฟ้มกระดุมแนวตั้ง A4 ขยายข้าง รุ่น DF029 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8851215890298/thumbnail/8851215890298_1-20251119144920-.jpg"
"1770053532-890","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","25.00","เอสพีอาร์ แฟ้มกระดุม A4 รุ่น DF002 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8851215890021/thumbnail/8851215890021_1-20251119144931-.jpg"
"1770053532-891","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","199.00","เอสพีอาร์ กระเป๋า 12 ช่อง A4 รุ่น DF013-47 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8851215890137/thumbnail/8851215890137_1-20251119144942-.jpg"
"1770053532-892","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","85.00","หลุยส์เทป เทปโอพีพีปิดกล่อง (P85) 2 นิ้ว x 45 หลา แพ็ค 3 สีน้ำตาล","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8856682004650/thumbnail/8856682004650_1-20251111101342-.jpg"
"1770053532-893","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","175.00","มาสเตอร์อาร์ต ดินสอสี รุ่น มังงะ 36 สี","฿219.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/88/8851907276027/thumbnail/8851907276027_1-20240520171335-.jpg"
"1770053532-894","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","45.00","เอ็มแอนด์จี ปากกาเจล รุ่น AGP30137 สีดำ แพ็ค 3","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/69/6947503705800/thumbnail/6947503705800_1-20240520165225-.jpg"
"1770053532-895","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","159.00","ตราม้า เครื่องเหลาดินสอ รุ่น H-236 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/55/88/8858729241455/thumbnail/8858729241455_1-20250328102328-.jpg"
"1770053532-896","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","315.00","มาสเตอร์อาร์ต กบเหลาดินสอแบตเตอรี่ รุ่น MS-003U คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8851907304010/thumbnail/8851907304010_2-20250403152734-.jpg"
"1770053532-897","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","102.00","มาสเตอร์อาร์ต ปากกาสีเมจิก 12 สี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8851907130022/thumbnail/8851907130022_1-20240520165108-.jpg"
"1770053532-898","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","42.00","เมย์ฟลาวเวอร์ สมุดวาดภาพ M610 ขนาด 14 แผ่น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/88/8850944610153/thumbnail/8850944610153_1-20240520165126-.jpg"
"1770053532-899","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","69.00","ตราม้า สีชอล์ค 25 สี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8851552811307/thumbnail/8851552811307_1-20240607121958-.jpg"
"1770053532-900","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","262.00","ตราม้า ดินสอสีไม้ รุ่น HG-481 แพ็ค 48 สี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/88/8851553321041/thumbnail/8851553321041_1-20240530154315-.jpg"
"1770053532-901","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","129.00","ตราม้า ดินสอสีไม้ รุ่น HG-241 แพ็ค 24 สี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8851553305164/thumbnail/8851553305164_1-20240530154316-.jpg"
