web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1770054171-1","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,990.00","อะโคนาติก ดิจิตอลทีวี Full HD รุ่น 32HD515AN ขนาด 32 นิ้ว","฿4,090.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8859474202531/thumbnail/8859474202531_1-20250410104638-.jpg"
"1770054171-2","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,990.00","ซัมซุง ตู้เย็น 2 ประตู รุ่น RT20HAR1DSA/ST ขนาด 7.3 คิว","฿9,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/26/88/8806086028226/thumbnail/8806086028226_LB-20230720132051-.jpg"
"1770054171-3","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","149.00","คาชิวา กาต้มน้ำไฟฟ้า 1.7 ล. รุ่น EK180 สีเงิน","฿299.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8854336030703/thumbnail/8854336030703_1-20251027181546-.jpg"
"1770054171-4","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,490.00","แอลจี เครื่องซักผ้าฝาบน 2 ถัง ระบบโรลเลอร์เจ็ท รุ่น TT17NAPG ขนาด 17 กก. สีดำ","฿8,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8806091923806/thumbnail/8806091923806_WM-20230720095804-.jpg"
"1770054171-5","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","189.00","สมาร์ทโฮม กาต้มน้ำร้อนไฟฟ้า รุ่น CA-1009 ขนาด 1.8 ล. สีเงิน","฿429.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8859110100085/thumbnail/8859110100085_HL-20240227140747-.jpg"
"1770054171-6","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","5,990.00","อะโคนาติก เน็ตฟลิกซ์ทีวี รุ่น 43HS410AN ขนาด 43 นิ้ว","฿12,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/52/88/8859474201152/thumbnail/8859474201152_1-20231016170900-.jpg"
"1770054171-7","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","369.00","คาชิวา หม้อหุงข้าว รุ่น RC-1801 ขนาด 1.8 ล. คละลาย","฿599.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8854336022913/thumbnail/8854336022913_1-20250310175127-.jpg"
"1770054171-8","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","5,999.00","ไฮเซ่นส์ สมาร์ททีวี VIDAA FHD รุ่น 40A4Q ขนาด 40 นิ้ว สีดำ","฿8,390.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/69/6942351418032/thumbnail/6942351418032_1-20250630103049-.jpg"
"1770054171-9","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,990.00","ซัมซุง เครื่องซักผ้าถังคู่ ขนาด 14 กก. รุ่น WT14B5040BA/ST สีดำ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8806094375725/thumbnail/8806094375725_WM-20230720095810-.jpg"
"1770054171-10","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","499.00","สมาร์ทโฮม เตาปิ้งย่างอเนกประสงค์พร้อมหม้อสุกี้ รุ่น SM-EG1302 สีดำ","฿790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/88/8859110104762/thumbnail/8859110104762-20240502163541-.jpg"
"1770054171-11","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,450.00","โตชิบา เตาไมโครเวฟ รุ่น MWP-MM20P ขนาด 20 ล.","฿2,190.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/69/6944271657133/thumbnail/6944271657133_MW-20230721104613-.jpg"
"1770054171-12","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","329.00","คาชิวา หม้อหุงข้าวอุ่นทิพย์ รุ่น RC 110 ขนาด 1 ล.","฿359.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8854336039614/thumbnail/8854336039614_RC-20230720104538-.jpg"
"1770054171-13","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","10,490.00","ทีซีแอล ทีวี 4K UHD รุ่น 55P6K 55 นิ้ว สีดำ","฿14,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/69/6937574800405/thumbnail/6937574800405-20250402104030-.jpg"
"1770054171-14","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","13,490.00","ซัมซุง เครื่องซักผ้าฝาบน อินเวอร์เตอร์ รุ่น WA17CG6441BYST ขนาด 17 กก. สีลาเวนเดอร์เกรย์","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8806094907407/thumbnail/8806094907407_WM-20230720095813-.jpg"
"1770054171-15","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,990.00","ซัมซุง สมาร์ททีวี Crystal UHD 4K รุ่น UA55U8000FKXXT ขนาด 55 นิ้ว สี Titan Gray (รุ่นใหม่ ปี 2025)","฿15,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8806097026808/thumbnail/8806097026808_1-20250605124825-.jpg"
"1770054171-16","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","4,490.00","โตชิบา ตู้เย็น 1 ประตู 5.2 คิว รุ่น GR-D149 คละสี","฿5,190.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/87/88/8854182038687/thumbnail/8854182038687_LB-20230720132300-.jpg"
"1770054171-17","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,490.00","ทีซีแอล ทีวี QLED รุ่น 40S5K 40 นิ้ว สีดำ","฿9,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/69/6921732844301/thumbnail/6921732844301-20250402104158-.jpg"
"1770054171-18","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,790.00","ไฮเซ่นส์ ตู้เย็น 2 ประตู รุ่น RT266N4TGN ขนาด 7.5 คิว","฿8,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/69/6921727053718/thumbnail/6921727053718_LB-20230720153933-.jpg"
"1770054171-19","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","9,990.00","ซัมซุง สมาร์ททีวี Crystal UHD รุ่น UA43U8000FKXXT ขนาด 43 นิ้ว สี Titan Gray","฿10,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8806097026723/thumbnail/8806097026723_1-20250716134618-.jpg"
"1770054171-20","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,490.00","ซัมซุง เครื่องซักผ้าฝาบน อินเวอร์เตอร์ รุ่น WA15CG5441BYST ขนาด 15 กก. สีลาเวนเดอร์เกรย์","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8806094907339/thumbnail/8806094907339_WM-20230720095813-.jpg"
"1770054171-21","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","9,990.00","ไฮเซ่นส์ ตู้เย็น 2 ประตู รุ่น RT549N4TBN ขนาด 15 คิว สี Elegant Dark","฿15,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/69/6921727089946/thumbnail/6921727089946_1-20250618134459-.jpg"
"1770054171-22","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,990.00","ซัมซุง เครื่องซักผ้าแบบ 2 ถัง รุ่น WT16B5240BA/ST ขนาด 16 กก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8806094375732/thumbnail/8806094375732_WM-20230720103001-.jpg"
"1770054171-23","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","10,990.00","แอลจี ตู้เย็นอินเวอร์เตอร์ 2 ประตู รุ่น GN-D382PQMB.ADSPLMT ขนาด 13.9 คิว สี Dark Graphite","฿14,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8806091857040/thumbnail/8806091857040_RF-20231110110818-.jpg"
"1770054171-24","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,990.00","ชาร์ป ไมโครเวฟ 700 วัตต์ รุ่น R-S20M5TA-B ขนาด 20 ล. สีดำ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/45/4550556188814/thumbnail/4550556188814-20251006144655-.jpg"
"1770054171-25","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","3,990.00","อะโคนาติก เน็ตฟลิกซ์ทีวี รุ่น 32HS410AN ขนาด 32 นิ้ว","฿7,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8859474201138/thumbnail/8859474201138_TV-20230822114658-.jpg"
"1770054171-26","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","599.00","ออกซิเจน เตาสุกี้บาร์บีคิวอเนกประสงค์ รุ่น KW-302","฿1,090.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8854336039621/thumbnail/8854336039621_1-20240507105820-.jpg"
"1770054171-27","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","269.00","คาชิวา หม้อหุงข้าว รุ่น RC-114 ขนาด 1 ล. (สินค้าคละแบบ ไม่สามารถเลือกได้)","฿339.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/88/8854336038341/thumbnail/8854336038341_RC-20230720104430-.jpg"
"1770054171-28","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,990.00","โตชิบา เครื่องซักผ้าฝาบน รุ่น AW-DUN1800MT(SG) 17 กก. สีดำ","฿9,390.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/69/6975188284754/thumbnail/6975188284754_1-20240221115853-.jpg"
"1770054171-29","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","5,299.00","ไฮเซ่นส์ เครื่องซักผ้า 2 ถัง 14 กก. รุ่น WSRB1413UB","฿7,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/69/6901101831729/thumbnail/6901101831729_1-20241105100834-.jpg"
"1770054171-30","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","13,490.00","ซัมซุง ตู้เย็น 13.9 คิว 2 ประตู รุ่น RT38CG6020B1ST สีดำ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/69/88/8806095029269/thumbnail/8806095029269_LB-20230720154214-.jpg"
"1770054171-31","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","589.00","บีคูล พัดลมสไลด์ รุ่น DSF9163 ขนาด 16 นิ้ว (สินค้าคละสี ไม่สามารถเลือกได้)","฿619.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/88/8859395700376/thumbnail/8859395700376_FAN-20230821222706-.jpg"
"1770054171-32","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","159.00","สมาร์ทโฮม กระทะไฟฟ้าก้นตื้น รุ่น SFP450 ขนาด 1 ล. คละสี","฿179.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8859110106506/thumbnail/8859110106506_1-20241024225052-.jpg"
"1770054171-33","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","948.00","ฮาตาริ พัดลมปรับระดับ ขนาด 16 นิ้ว รุ่น S16M1 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/88/8850918005268/thumbnail/8850918005268_FAN-20230821222902-.jpg"
"1770054171-34","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","699.00","คาชิวา หม้ออบลมร้อน 1000 วัตต์ รุ่น KW-818 ขนาด 3 ล.","฿990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8854336044656/thumbnail/8854336044656_RC-20240214114523-.jpg"
"1770054171-35","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","239.00","อิมาร์เฟล็กซ์ กาต้มน้ำไฟฟ้าสแตนเลส รุ่น IF-287 1.2 ล.","฿259.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8851443287006/thumbnail/8851443287006_1-20251027181549-.jpg"
"1770054171-36","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","699.00","สมาร์ทโฮม หม้อหุงข้าวดิจิตอล รุ่น SM-RCD903 1.8 ล.","฿1,690.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/88/8859110103246/thumbnail/8859110103246_0-20251016141847-.jpg"
"1770054171-37","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","คาชิวา เตาปิ้งย่างพร้อมหม้อต้มไฟฟ้า 1300 วัตต์ รุ่น KYS-821 สีดำ","฿790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/93/88/8854336046193/thumbnail/8854336046193_1-20250324143007-.jpg"
"1770054171-38","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","169.00","คาชิวา หม้อไฟฟ้าอเนกประสงค์ 600 วัตต์ รุ่น KW-129 ขนาด 1.5 ล. สีเขียว","฿199.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8854336044823/thumbnail/8854336044823_1-20231017142839-.jpg"
"1770054171-39","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,490.00","แอลจี UHD ทีวี รุ่น 43UA7350PSB 43 นิ้ว สีดำ (รุ่นใหม่ ปี 2025)","฿12,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8806096377314/thumbnail/8806096377314_1-20250422132925-.jpg"
"1770054171-40","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","4,790.00","โตชิบา ตู้เย็น 1 ประตู 6.4 คิว รุ่น GR-D189 คละสี","฿5,590.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/92/88/8854182038892/thumbnail/8854182038892_LB-20230823095702-.jpg"
"1770054171-41","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","5,990.00","โตชิบา เครื่องซักผ้า 2 ถัง รุ่น VH-L170MT ขนาด 16 กก. สีขาว","฿9,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/81/69/6945878333581/thumbnail/6945878333581_WM-20230720112418-.jpg"
"1770054171-42","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","848.00","ฮาตาริ พัดลมตั้งโต๊ะ ขนาด 16 นิ้ว รุ่น T16M1 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/88/8850918005466/thumbnail/8850918005466_FAN-20230821223824-.jpg"
"1770054171-43","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","898.00","ฮาตาริ พัดลมปรับระดับ รุ่น S16C1 ขนาด 16 นิ้ว คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8850918005824/thumbnail/8850918005824_1-20250319113104-.jpg"
"1770054171-44","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","10,990.00","อะโคนาติก กูเกิ้ลทีวี รุ่น 55US1000AN ขนาด 55 นิ้ว สีดำ","฿12,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8859474202685/thumbnail/8859474202685_1-20250723131759-.jpg"
"1770054171-45","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","666.00","ชาร์ป หม้อหุงข้าว รุ่น KSH-D11 ขนาด 1.1 ล. (สินค้าคละสี ไม่สามารถเลือกได้)","฿705.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/88/8851456106677/thumbnail/8851456106677_RC-20230720103158-.jpg"
"1770054171-46","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,590.00","อะโคนาติก ทีวี UHD 4K รุ่น 55US900AN ขนาด 55 นิ้ว","฿14,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/88/8859474202463/thumbnail/8859474202463_1-20250410104638-.jpg"
"1770054171-47","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","11,990.00","ซัมซุง สมาร์ททีวี Crystal UHD 4K รุ่น UA50U8000FKXXT ขนาด 50 นิ้ว สี Titan Gray (รุ่นใหม่ ปี 2025)","฿12,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/88/8806097026761/thumbnail/8806097026761_1-20250605124720-.jpg"
"1770054171-48","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","4,590.00","ไฮเซ่นส์ ตู้เย็น 1 ประตู รุ่น RR209D4TGN ขนาด 5.5 คิว สีเทา","฿5,890.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/69/6921727066725/thumbnail/6921727066725_LB-20230720155211-.jpg"
"1770054171-49","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","599.00","สมาร์ทโฮม หม้ออบลมร้อน รุ่น MV-009 ขนาด 12 ล.","฿890.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8859110100610/thumbnail/8859110100610_1-20230928144405-.jpg"
"1770054171-50","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","990.00","คาชิวา เครื่องฟอกอากาศ 35 วัตต์ รุ่น IM-001","฿1,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/88/8854336045004/thumbnail/8854336045004_1-20231121155840-.jpg"
"1770054171-51","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,990.00","อะโคนาติก เว็บโอเอสทีวี รุ่น 43US900AN ขนาด 43 นิ้ว สีดำ","฿8,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8859474202524/thumbnail/8859474202524_1-20250723131759-.jpg"
"1770054171-52","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","459.00","สมาร์ทโฮม กระทะไฟฟ้า รุ่น SV-EP1000 ขนาด 3 ล. สีแดง","฿599.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/72/88/8859110102072/thumbnail/8859110102072_1-20240502233545-.jpg"
"1770054171-53","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","299.00","สมาร์ทโฮม หม้อหุงข้าวแบบมีซึ้ง รุ่น SRC1003 ขนาด 1 ล.","฿399.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/88/8859110102362/thumbnail/8859110102362_1-20230928144407-.jpg"
"1770054171-54","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,090.00","สมาร์ทโฮม หม้ออบลมร้อน 4.5 ลิตร รุ่น MV1308 สีดำ","฿1,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/26/88/8859110106926/thumbnail/8859110106926_1-20250520112008-.jpg"
"1770054171-55","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,750.00","แอลจี เครื่องซักผ้าฝาบน รุ่น T2313VSPB1 ขนาด 13 กก. สีเทา","฿9,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8806096160039/thumbnail/8806096160039_1-20250618141523-.jpg"
"1770054171-56","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,990.00","ซัมซุง สมาร์ททีวี Crystal UHD 4K รุ่น UA65U8000FKXXT ขนาด 65 นิ้ว สี Titan Gray (รุ่นใหม่ ปี 2025)","฿18,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/84/88/8806097026884/thumbnail/8806097026884_1-20250605124914-.jpg"
"1770054171-57","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","419.00","คาชิวา กระติกน้ำร้อนไฟฟ้า 2.5 ล. รุ่น KT-289 (สินค้าคละลาย ไม่สามารถเลือกได้)","฿529.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/88/8854336038327/thumbnail/8854336038327_HL-20240227140506-.jpg"
"1770054171-58","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,990.00","แอลจี เครื่องซักผ้าฝาบน Smart Inverter รุ่น T2517VBTB ขนาด 17 กก. สีดำ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/88/8806084626851/8806084626851_1-20240530155053-.jpg"
"1770054171-59","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,490.00","แอลจี ตู้เย็น 2 ประตู รุ่น GN-B212PFNF ขนาด 7.7 คิว สี Prime Silver","฿8,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8806096453643/thumbnail/8806096453643_1-20250618134448-.jpg"
"1770054171-60","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,990.00","อีเลคโทรลักซ์ ไมโครเวฟ รุ่น EMM20K22B ความจุ 20 ล.","฿2,790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/93/9316561081237/thumbnail/9316561081237_1-20240726105550-.jpg"
"1770054171-61","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,290.00","ทีซีแอล ทีวี QLED รุ่น 50S5K ขนาด 50 นิ้ว สีดำ","฿8,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/69/6921732893927/thumbnail/6921732893927-20251006144722-.jpg"
"1770054171-62","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","3,790.00","ไฮเซ่นส์ ตู้เย็น 1 ประตู รุ่น RR121D4TGN ขนาด 3.4 คิว สีเทา","฿4,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/09/69/6921727068309/thumbnail/6921727068309_LB-20230720155155-.jpg"
"1770054171-63","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","890.00","คาชิวา หม้อทอดไร้น้ำมัน รุ่น KW822 ขนาด 6 ล. สีขาว","฿1,390.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/87/88/8854336044687/thumbnail/8854336044687_1-20231017172143-.jpg"
"1770054171-64","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","5,990.00","ไฮเซ่นส์ เครื่องซักผ้าฝาบน 13 กก. รุ่น WTJH1313UB สี Premium Black","฿8,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/69/6901101832061/thumbnail/6901101832061_1-20241105100818-.jpg"
"1770054171-65","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","11,990.00","แอลจี UHD ทีวี รุ่น 55UA7350PSB 55 นิ้ว สีดำ (รุ่นใหม่ ปี 2025)","฿17,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/88/8806096377451/thumbnail/8806096377451_1-20250422133013-.jpg"
"1770054171-66","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","สมาร์ทโฮม กระทะไฟฟ้าอเนกประสงค์ รุ่น SFP800 2.2 ล.","฿559.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8859110104816/thumbnail/8859110104816_1-20240502233817-.jpg"
"1770054171-67","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","9,990.00","โตชิบา ตู้เย็น 2 ประตู รุ่น GR-RT558WE-PMT(52) ขนาด 14.5 คิว สีเทา Gem Blue","฿11,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/94/88/8858730390494/thumbnail/8858730390494_RF-20231017151030-.jpg"
"1770054171-68","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","369.00","มิซูยา แคนดี้ พัดลมตั้งโต๊ะ รุ่น MI-D1204 (สินค้าคละสี ไม่สามารถเลือกได้)","฿449.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/88/8858668511527/thumbnail/8858668511527_1-20250905133127-.jpg"
"1770054171-69","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,490.00","ซัมซุง สมาร์ตทีวี QLED Q6F 4K รุ่น QA55Q6FAAKXXT 55 นิ้ว สีดำ","฿17,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8806097605850/thumbnail/8806097605850_1-20251125111529-.jpg"
"1770054171-70","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","คาชิวา หม้อต้มไฟฟ้าอเนกประสงค์ 1000 วัตต์ รุ่น KW-356 ขนาด 3 ล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/42/88/8854336045042/thumbnail/8854336045042_1-20251120152233-.jpg"
"1770054171-71","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","499.00","สมาร์ทโฮม กระติกน้ำร้อนไฟฟ้า รุ่น SJP7503 ขนาด 2.5 ล. สีขาว","฿569.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/91/88/8859110106391/thumbnail/8859110106391_1-20250807141316-.jpg"
"1770054171-72","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","299.00","คาชิวา หม้อหุงข้าวไฟฟ้า 500 วัตต์ รุ่น RC-418 ขนาด 1.8 ล. สีขาว","฿399.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/78/88/8854336044878/thumbnail/8854336044878_1-20240909111958-.jpg"
"1770054171-73","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,690.00","ซัมซุง เครื่องซักผ้าฝาบน รุ่น WA70F13E4LST ความจุ 13 กก. สีเทาลาเวนเดอร์","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8806097121749/thumbnail/8806097121749_1-20250723112054-.jpg"
"1770054171-74","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,009.00","ชาร์ป หม้อหุงข้าวอุ่นทิพย์ รุ่น KS-19E ขนาด 1.8 ล. คละแบบ","฿1,090.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8851456105021/thumbnail/8851456105021_RC-20230720102622-.jpg"
